Date,SENSEX.BO,TCS.BO,TATAMOTORS.BO,SUNPHARMA.BO,ITC.BO,INFOSYS.BO,ICICIBANK.BO,AXISBANK.BO,ASIANPAINTS.BO
3/4/2016,24646.48047,2359.050049,343.549988,857.200012,316.000519,1170.550049,220.5,415.799988,867.099976
3/8/2016,24659.23047,2354.399902,345.700012,858.099976,321.250519,1163.550049,216.850006,411.700012,872.900024
3/9/2016,24793.96094,2356.199951,347.75,860.099976,319.950012,1178.5,216.300003,417.049988,877
3/10/2016,24623.33984,2348,348.399994,865.150024,316.049988,1145.949951,215.449997,413.149994,893.150024
3/11/2016,24717.99023,2366,354,867.75,321.100494,1142.5,213.800003,412.450012,896.150024
3/14/2016,24804.2793,2352,365.899994,864,324.299988,1140.949951,221.699997,415.950012,897.299988
3/15/2016,24551.16992,2329.649902,360.649994,843.900024,316.849487,1134.349976,221.350006,419.149994,886.099976
3/16/2016,24682.48047,2327.350098,359.850006,836.650024,322.099487,1152,226.449997,424.25,866.849976
3/17/2016,24677.36914,2351.75,361.049988,828.200012,324,1160.199951,227.550003,427.950012,870.75
3/18/2016,24952.74023,2427.25,365.899994,815.900024,325.000519,1190.199951,230.350006,435.950012,874.900024
3/21/2016,25285.36914,2443.649902,374.549988,835.650024,330.400513,1195,234.800003,443.549988,859.549988
3/22/2016,25330.49023,2474.050049,376.899994,844.099976,323.700012,1189.900024,233.699997,440.649994,854
3/23/2016,25337.56055,2474.699951,376.950012,846.599976,324.400513,1207.75,234.300003,437.549988,850
3/28/2016,24966.40039,2473.550049,363.25,811.049988,322.249481,1204.699951,225.25,422.799988,845.349976
3/29/2016,24900.46094,2467.850098,372.799988,794.049988,320.2005,1198.949951,223.350006,429.350006,854.049988
3/30/2016,25338.58008,2488.350098,388.899994,811.599976,326.700012,1205.800049,237.449997,443.399994,881.400024
3/31/2016,25341.85938,2516.050049,386.299988,819.450012,328.049988,1217.949951,236.550003,444.549988,868.700012
4/1/2016,25269.64063,2455.399902,379.549988,816.150024,336,1205.900024,238.600006,449.549988,869.950012
4/4/2016,25399.65039,2470.699951,388.049988,815.950012,330.949493,1243.550049,238.5,445.100006,885.599976
4/5/2016,24883.58984,2462.649902,370.5,800.549988,326.500519,1218.599976,225.5,432.25,869.25
4/6/2016,24900.63086,2478.899902,377.200012,809.599976,326.099976,1201.099976,222.800003,424.850006,864.400024
4/7/2016,24685.41992,2470.949951,375.100006,812.450012,319.600494,1181.650024,220.149994,426.450012,856.950012
4/8/2016,24673.83984,2428.699951,372.200012,811.799988,321.349487,1167.349976,221.399994,421.5,852.25
4/11/2016,25022.16016,2506.649902,385.850006,816.700012,326.500519,1184.400024,224.800003,429.899994,859.799988
4/12/2016,25145.58984,2512.5,395.100006,823.599976,322.650024,1182.300049,228.649994,433.450012,865.400024
4/13/2016,25626.75,2523.149902,408.549988,831.75,330.949493,1172.050049,241,440.75,873.099976
4/18/2016,25816.35938,2522.399902,407.100006,836.75,335.350494,1238.800049,236.75,444.149994,884.049988
4/20/2016,25844.17969,2451.899902,404.049988,827.900024,334.999481,1243.25,238.149994,458.049988,885.549988
4/21/2016,25880.38086,2423.199951,411.450012,832.5,329.599487,1226.400024,253.050003,467.600006,887.950012
4/22/2016,25838.14063,2417.199951,416.950012,820.150024,325.699493,1213.849976,251.949997,474.649994,871.599976
4/25/2016,25678.92969,2448.300049,411.350006,808.950012,321,1217.050049,253.100006,470,862.75
4/26/2016,26007.30078,2488,419.299988,814.099976,327.7005,1232.949951,254.100006,480.450012,876.900024
4/27/2016,26064.11914,2505.550049,418.600006,813.900024,333.299988,1240,244.800003,465.5,889.599976
4/28/2016,25603.09961,2526.949951,410.899994,802.549988,323.2995,1211.449951,240.149994,468.25,874.049988
4/29/2016,25606.61914,2530.050049,408.850006,811.299988,324.7995,1210.849976,236.600006,472.25,868.099976
5/2/2016,25436.9707,2525.149902,407.299988,811.450012,320.899506,1200.650024,226.949997,471.899994,862.75
5/3/2016,25229.69922,2480.25,409.5,798.349976,316.900513,1180.75,221.350006,469.75,871.549988
5/4/2016,25101.73047,2478.25,381.799988,802.75,312.7995,1189.550049,214.75,462.299988,873.150024
5/5/2016,25262.21094,2474,391.200012,810.900024,317.549988,1192.449951,214.850006,461.399994,868.349976
5/6/2016,25228.5,2472.149902,398.700012,804.099976,317.2005,1181.449951,218.149994,461.5,888.400024
5/9/2016,25688.85938,2515.350098,403.350006,804.75,324.75,1199.150024,225.300003,477.25,906.150024
5/10/2016,25772.5293,2523.600098,388.899994,802.400024,323.2995,1212.550049,225.5,487.850006,898.650024
5/11/2016,25597.01953,2517.75,380.100006,796.099976,318,1201.050049,224.100006,498.399994,907.400024
5/12/2016,25790.2207,2567.050049,387.200012,803.650024,319.000519,1210.199951,231.850006,492.450012,926.75
5/13/2016,25489.57031,2523.399902,390,795,319.300507,1206.699951,226.550003,490.799988,942.5
5/16/2016,25653.23047,2553.800049,392.549988,797.950012,329.2995,1213.949951,224,486.850006,951.599976
5/17/2016,25773.60938,2570.199951,389.899994,800,330.349487,1214.050049,226.25,503,969.900024
5/18/2016,25704.60938,2550.449951,385,795.200012,332.849976,1209.75,226.25,501.350006,964
5/19/2016,25399.7207,2555.550049,387.700012,792.400024,324.900024,1205.349976,225.550003,490.299988,956.950012
5/20/2016,25301.90039,2532.050049,384.549988,792.049988,329.9505,1201.75,220.050003,490.850006,956.150024
5/23/2016,25230.35938,2491.699951,382.75,784.299988,347.400024,1190.75,220.949997,486.299988,947.150024
5/24/2016,25305.4707,2467.5,389.25,772.799988,348.599976,1188.199951,224.399994,489.299988,956.25
5/25/2016,25881.16992,2526.699951,397,786.900024,356.400024,1208.849976,234.449997,502.350006,982.450012
5/26/2016,26366.67969,2552.800049,399.299988,780.049988,362.2995,1231.650024,240.699997,519.200012,991.5
5/27/2016,26653.59961,2572.050049,403.5,825.5,359.449493,1246.400024,243,513.099976,998.049988
5/30/2016,26725.59961,2635.350098,420.549988,812.5,356.599487,1263.449951,244.699997,513.299988,985.049988
5/31/2016,26667.96094,2575.100098,458.200012,762.700012,351.599976,1249.849976,245.199997,515.599976,984.099976
6/1/2016,26713.92969,2631.850098,449.200012,755.400024,360.75,1256.449951,240.100006,513.349976,1018.950012
6/2/2016,26843.14063,2646.899902,453.200012,746.849976,357.7995,1260.25,241.25,524.349976,1021.349976
6/3/2016,26843.0293,2630.850098,453.899994,738.25,354.599976,1266.449951,243.649994,542.799988,1025.599976
6/6/2016,26777.44922,2611.350098,460.75,725.950012,355.799988,1267.099976,243.350006,534.099976,1025.099976
6/7/2016,27009.66992,2631.449951,463.049988,738.799988,362.800507,1257.199951,253.850006,534.400024,1031.949951
6/8/2016,27020.66016,2611.100098,466.299988,738.450012,362.650513,1238.300049,257.600006,539.150024,1019.299988
6/9/2016,26763.46094,2577.5,466.700012,742.599976,354.349487,1185.449951,254.550003,542.200012,999.549988
6/10/2016,26635.75,2560.949951,457.200012,741.599976,351.550507,1180.800049,252.649994,541.299988,991.700012
6/13/2016,26396.76953,2551.949951,444.25,746.049988,349.950012,1182.550049,244.100006,531.549988,994.549988
6/14/2016,26395.71094,2534.699951,448.399994,752.700012,353.2995,1175.199951,245.350006,530.349976,985.650024
6/15/2016,26726.33984,2555.699951,452.200012,751.650024,359.650513,1189.199951,248.350006,528.5,998.349976
6/16/2016,26525.46094,2557.100098,454,753.700012,354.75,1186.199951,239.600006,523.650024,1006.799988
6/17/2016,26625.91016,2603.5,463.200012,742.799988,359.549988,1178.300049,238.350006,526.700012,997.849976
6/20/2016,26866.91992,2655.699951,481.649994,740.049988,358.300507,1208.599976,238.25,524.650024,991.900024
6/21/2016,26812.7793,2647.300049,485,735.950012,358.5495,1205.900024,238.199997,517.450012,980.950012
6/22/2016,26765.65039,2665.5,472.5,739.900024,354.550507,1198.550049,238.699997,515.950012,985.049988
6/23/2016,27002.2207,2644.300049,488,751.700012,360.250519,1211.550049,240.850006,526.5,983.950012
6/24/2016,26397.71094,2570.699951,449,753.75,353.400024,1194.5,231.050003,510.350006,988.700012
6/27/2016,26402.96094,2495.350098,448.600006,773.900024,359.050507,1166.25,232.850006,514.25,974.049988
6/28/2016,26524.55078,2461.800049,440.350006,766.200012,368.350494,1161.050049,233.100006,0,0
6/29/2016,0,0,0,0,366.199493,0,236.5,0,0
6/30/2016,26999.7207,2550.800049,459.25,763.599976,368.099976,1170.75,240.199997,533.450012,1003.650024
7/1/2016,27144.91016,2501.800049,457.899994,764,252.350006,1172.099976,240.399994,542.799988,1002.349976
7/4/2016,27278.75977,2494.800049,468.899994,771.900024,244.850006,1184.25,247.550003,543.900024,1001
7/5/2016,27166.86914,2482.699951,460.549988,774.150024,243.199997,1175.449951,245.300003,539.599976,985.200012
7/7/2016,27201.49023,2429.050049,455.25,777.450012,246.5,1157.199951,244.449997,542.450012,987.400024
7/8/2016,27126.90039,2425.5,465.200012,778.549988,245.850006,1158.75,241.550003,546.450012,1010.900024
7/11/2016,27626.68945,2463.649902,484.5,789.549988,249.399994,1174.849976,249.850006,544.349976,1027.050049
7/12/2016,27808.14063,2461.5,484.200012,783.75,248.050003,1176,261.549988,560.849976,1018.650024
7/13/2016,27815.17969,2491.399902,479.950012,778.299988,247,1193.150024,261.149994,556.650024,1009.5
7/14/2016,27942.10938,2520.300049,485.700012,770.150024,248.850006,1175.849976,268.25,560.049988,1019.049988
7/15/2016,27836.5,2441.899902,492.899994,770.400024,248.899994,1072.25,265.200012,564.75,1025
7/18/2016,27746.66016,2433.5,492.649994,776.650024,248.949997,1081.699951,263.600006,570.049988,1029.050049
7/19/2016,27787.61914,2461.550049,498.149994,782.200012,248.5,1086.300049,269.149994,564,1027.150024
7/20/2016,27915.89063,2493.25,493.799988,797,250.800003,1083.050049,267.600006,558.450012,1029.349976
7/21/2016,27710.51953,2501.25,490.649994,793.950012,250.649994,1080.349976,261.899994,538.25,1040.25
7/22/2016,27803.24023,2509.149902,506.399994,787.75,249.550003,1072.650024,263.549988,537.549988,1045.300049
7/25/2016,28095.33984,2551.550049,0,802.5,251.300003,1080.5,269.149994,538.299988,1068.849976
7/26/2016,27976.51953,2548.300049,503.149994,799.599976,251.550003,1088.800049,262.049988,553.650024,1060.650024
7/27/2016,28024.33008,2576.100098,510.100006,807.75,247.75,1087.550049,269.899994,548.650024,1061.800049
7/28/2016,28208.61914,2615.550049,505.850006,823.799988,253.899994,1079.199951,272.100006,543.299988,1126.949951
7/29/2016,28051.85938,2618.550049,503,829.75,252.449997,1073.949951,262.850006,546.049988,1114.699951
8/1/2016,28003.11914,2698,508.100006,835.099976,250.850006,1085,249.199997,550.200012,1120.349976
8/2/2016,27981.71094,2692.100098,493.850006,828.75,260.200012,1084.300049,245.350006,549.650024,1123.099976
8/3/2016,27697.50977,2656.25,479.149994,838.400024,252.75,1085,242,548.900024,1143.400024
8/4/2016,27714.36914,2652.649902,500.299988,849.049988,251.949997,1072.150024,240.649994,545.700012,1126.699951
8/5/2016,28078.34961,2648.899902,516.349976,842.349976,251.449997,1067.400024,246.100006,565.450012,1142.949951
8/8/2016,28182.57031,2651.899902,513.950012,832.900024,250,1078.800049,245.25,569.25,1149
8/9/2016,28085.16016,2650.550049,513.700012,828.75,249.199997,1081.5,245.350006,572.099976,1145.900024
8/10/2016,27774.88086,2673.899902,503.299988,817.349976,246.649994,1079.949951,239.300003,567.049988,1130.300049
8/11/2016,27859.59961,2704.300049,502.299988,808.900024,251.149994,1077.099976,242.350006,568.099976,1144.449951
8/12/2016,28152.40039,2732.350098,515.25,801.799988,253.550003,1063.300049,245.949997,590.75,1137.949951
8/16/2016,28064.60938,2691.449951,506.899994,782.950012,255.100006,1050.949951,248.699997,583.25,1129.300049
8/17/2016,28005.36914,2623.899902,510.25,784.900024,253.050003,1033.400024,247.300003,589.349976,1113.400024
8/18/2016,28123.43945,2636.699951,511.950012,788.75,252.199997,1024.300049,252.850006,593,1108.550049
8/19/2016,28077,2603.949951,510,782.700012,251.050003,1021.099976,254,588.400024,1115.25
8/22/2016,27985.53906,2551.449951,503.75,769.950012,254.050003,1015.400024,252.149994,580.150024,1113.449951
8/23/2016,27990.21094,2603.199951,503.549988,762.5,251.300003,1039.25,250.149994,582.299988,1124.449951
8/24/2016,28059.93945,2571.899902,498,770.650024,250.199997,1057.550049,248.899994,583.650024,1119
8/25/2016,27835.91016,2550.100098,493.75,764.849976,253.300003,1036.550049,247.149994,586.400024,1107.300049
8/26/2016,27782.25,2529.149902,503.649994,756,253.75,1020.75,245.25,586.799988,1123.150024
8/29/2016,27902.66016,2501.600098,524.700012,759,252.850006,1022.25,250.399994,588.799988,1111.199951
8/30/2016,28343.00977,2548.699951,528.299988,774.549988,257.350006,1041,256.149994,591.099976,1146.800049
8/31/2016,28452.16992,2512.550049,537.450012,774.849976,260.049988,1036.800049,257.700012,595.650024,1159.25
9/1/2016,28423.48047,2507.600098,543.650024,770.549988,260.600006,1037.650024,260.899994,596.200012,1155.349976
9/2/2016,28532.10938,2513.5,549.799988,782.099976,262.450012,1031.050049,261.350006,599.150024,1166.050049
9/6/2016,28978.01953,2484.050049,589.349976,782.099976,262.350006,1045.099976,272.450012,635.950012,1200.699951
9/7/2016,28926.35938,2447,587.700012,779.450012,261.700012,1055,278.149994,625,1177.699951
9/8/2016,29045.2793,2321.149902,584.549988,808.200012,265.299988,1037.900024,276.350006,629.200012,1183.5
9/9/2016,28797.25,2352.5,573,797.150024,258.700012,1036,274.149994,613.200012,1171.599976
9/12/2016,28353.53906,2359.100098,554.150024,786.950012,252.25,1054,268.75,592.200012,1154.449951
9/14/2016,28372.23047,2328.550049,561.400024,780.349976,252,1047.099976,271.600006,602.299988,1163
9/15/2016,28412.89063,2328.050049,557.25,786.25,255.100006,1041.349976,270.649994,588.75,1170.300049
9/16/2016,28599.0293,2361.149902,548.900024,784.5,260.399994,1060.349976,267.549988,601.150024,1155.949951
9/19/2016,28634.5,2407.350098,553.5,783.25,258.149994,1061.150024,271.850006,594.450012,1163.449951
9/20/2016,28523.19922,2411.100098,547.599976,778.400024,257.049988,1050.349976,272,592.950012,1166.75
9/21/2016,28507.41992,2413.5,549.950012,778.200012,253.800003,1056.699951,269.649994,598,1169.300049
9/22/2016,28773.13086,2377.649902,558.299988,786.5,255.199997,1058.5,275.549988,591.950012,1192.349976
9/23/2016,28668.2207,2397.300049,553.349976,780.099976,253.850006,1043,271.799988,557.400024,1189.349976
9/26/2016,28294.2793,2400.850098,535.549988,766.349976,248.199997,1035.699951,263.200012,547.599976,1180.400024
9/27/2016,28223.69922,2430.699951,531.950012,770.5,245.800003,1040.449951,260.799988,541.099976,1193.849976
9/28/2016,28292.81055,2423.449951,539.849976,766.450012,247.050003,1038.599976,260.799988,549.150024,1194.150024
9/29/2016,27827.5293,2434.600098,526.200012,737.049988,245.550003,1029.900024,251,538.75,1167.949951
9/30/2016,27865.96094,2427.199951,534.75,742.700012,241.550003,1038.099976,252.300003,541.849976,1162.099976
10/3/2016,28243.28906,2411.800049,540.700012,757.75,242.100006,1037.849976,256.049988,550.950012,1191.599976
10/4/2016,28334.55078,2401.100098,549.349976,764.299988,241.449997,1048.800049,258.200012,546.799988,1192.300049
10/5/2016,28220.98047,2382.550049,558.099976,759.599976,240.300003,1041.150024,255.649994,535.700012,1208.849976
10/6/2016,28106.21094,2384.25,551.25,752.849976,238,1026.650024,251.600006,530.950012,1208.050049
10/7/2016,28061.14063,2368.25,565.700012,751.200012,239.149994,1012.650024,250.600006,533.349976,1185.599976
10/10/2016,28082.33984,2380.100098,562.099976,754.349976,240.149994,1029.550049,250.100006,531.400024,1211.949951
10/13/2016,27643.10938,2328.5,544.299988,740.349976,239.149994,1052.050049,241.199997,518.75,1212.900024
10/14/2016,27673.59961,2365.899902,555.450012,745.650024,239.800003,1027.400024,241.850006,520.650024,1207.849976
10/17/2016,27529.9707,2362.899902,547.049988,734.049988,240.449997,1022.049988,258.549988,518.849976,1182.900024
10/18/2016,28050.88086,2398.300049,553.549988,743.950012,245.800003,1038.199951,270.399994,532.299988,1177.150024
10/19/2016,27984.36914,2394.199951,550.25,750.400024,239.800003,1041.599976,265,535.349976,1169.449951
10/20/2016,28129.83984,2399.850098,547.299988,746.700012,239.300003,1036.949951,277.5,538.799988,1167.199951
10/21/2016,28077.17969,2428.699951,544.549988,746.75,239.850006,1038.099976,277.700012,526.599976,1153.5
10/24/2016,28179.08008,2427.850098,559.099976,747.150024,241.199997,1029,284.549988,521.299988,1127.550049
10/25/2016,28091.41992,2398.649902,553.099976,747.75,238.75,1017.349976,289.100006,529.049988,1140
10/26/2016,27836.50977,2396.949951,529.5,739.549988,238.899994,1014.849976,278.549988,486.5,1122.699951
10/27/2016,27915.90039,2413.25,521.849976,745.200012,243.300003,1006.150024,283.950012,485.25,1086.349976
10/28/2016,27941.50977,2399.25,535.849976,743.75,242.550003,997.450012,277.100006,486.600006,1070
11/1/2016,27876.60938,2347.699951,530.950012,733.849976,239.850006,988.849976,275.350006,475.450012,1075.800049
11/2/2016,27527.2207,2304.449951,514,714.700012,237.300003,981.099976,271.850006,475.700012,1062.050049
11/3/2016,27430.2793,2319.949951,510.25,705,240.350006,966.900024,269.799988,475.549988,1036.949951
11/4/2016,27274.15039,2330.100098,512.099976,652.75,249.100006,970.799988,269.700012,478.100006,1042.650024
11/7/2016,27458.99023,2279.350098,507.299988,657.25,256.700012,978.75,278.75,484.399994,1037.650024
11/8/2016,27591.14063,2283.699951,540.200012,635.25,255.75,982.799988,283.200012,490.799988,1056.5
11/9/2016,27252.5293,2171.050049,534.400024,661.099976,248.649994,955.849976,281.549988,487.75,1051.300049
11/10/2016,27517.67969,2158.050049,534.150024,666.950012,250.800003,938.599976,292.549988,506.549988,1014.5
11/11/2016,26818.82031,2105.050049,507.399994,688.950012,243,921.849976,277,498.399994,963.599976
11/15/2016,26304.63086,2122.100098,457.25,682.5,237.699997,924.75,269.299988,479.149994,892.200012
11/16/2016,26298.68945,2190.25,457.899994,667.950012,230.699997,940.099976,266.25,472.049988,934.349976
11/17/2016,26227.61914,2142.149902,472.600006,670.700012,232.350006,929.549988,267.700012,474.399994,918.25
11/18/2016,26150.24023,2123.149902,471,688.25,227.899994,919.799988,264.549988,473.450012,907.25
11/21/2016,25765.14063,2132.550049,456.899994,690.75,224.350006,911.150024,261.549988,465.850006,899.700012
11/22/2016,25960.7793,2134.300049,464.899994,689.75,226.199997,913.950012,263.350006,471.299988,907.349976
11/23/2016,26051.81055,2156.699951,471.399994,701.049988,224.550003,920.5,265,480.450012,942.5
11/24/2016,25860.16992,2186.5,453.049988,683.599976,223.600006,932.700012,259.649994,468,937.700012
11/25/2016,26316.33984,2300.850098,453.25,712.150024,228.75,977.299988,259.850006,471.350006,945.150024
11/28/2016,26350.16992,2277.300049,454.799988,713.799988,233.5,979.650024,255.350006,472.799988,938
11/29/2016,26394.00977,2258.399902,459.799988,706.299988,231.199997,972.650024,255.75,465.299988,958.400024
11/30/2016,26652.81055,2276.75,459.350006,710.299988,232.899994,975.450012,265,469.75,969.849976
12/1/2016,26559.91992,2266.449951,448.149994,721.799988,233.350006,976.049988,259.350006,465.899994,939.049988
12/2/2016,26230.66016,2223.899902,433.049988,719.450012,228.399994,964.099976,259.649994,459.799988,905.549988
12/5/2016,26349.09961,2186.449951,439.600006,713.049988,232.449997,961.400024,260.75,461,937.950012
12/6/2016,26392.75977,2190.449951,441.350006,706,230.25,966.950012,261.200012,456.700012,934.099976
12/7/2016,26236.86914,2158.199951,445.25,663.950012,227.550003,966.599976,258.450012,447.549988,932.700012
12/8/2016,26694.2793,2196.899902,461.299988,675.549988,233,984.75,262.200012,449.5,935.400024
12/9/2016,26747.17969,2193.449951,464.049988,673,235.800003,987.349976,268.350006,456.299988,941.650024
12/12/2016,26515.24023,2206.25,454.549988,676.299988,232.550003,977.5,264.649994,444.600006,910.25
12/13/2016,26697.82031,2200.850098,470.350006,683,235.300003,990.049988,264.75,452.350006,908.950012
12/14/2016,26602.83984,2207.899902,472.600006,679.049988,233.100006,999.049988,260.649994,466.950012,913.25
12/15/2016,26519.07031,2259.5,463.450012,649.450012,229.800003,993.25,260.350006,477.100006,905.799988
12/16/2016,26489.56055,2281.75,472.5,647.099976,226.550003,1004.200012,255.600006,472.75,900.900024
12/19/2016,26374.69922,2287.5,471.700012,632.200012,227.100006,1002.200012,257.200012,467.5,879.700012
12/20/2016,26307.98047,2337.75,472.799988,628.549988,229.399994,1010.400024,251.600006,461.600006,868.700012
12/21/2016,26242.38086,2312.75,468.75,614.400024,226.100006,1003.700012,253.350006,457.899994,866.299988
12/22/2016,25979.59961,2309.850098,469.649994,609.200012,227.25,985.200012,253,448.450012,869.549988
12/23/2016,26040.69922,2290.199951,466.149994,623.799988,224.800003,989.299988,251.949997,438.450012,873.75
12/26/2016,25807.09961,2292.100098,458.299988,611.75,225.050003,983,248.399994,431.75,867.150024
12/27/2016,26213.43945,2321.850098,466.5,620.400024,234.100006,999.25,253.300003,437.450012,876.349976
12/28/2016,26210.67969,2315.800049,463.149994,621.599976,235.350006,999.150024,251.600006,439.5,876.599976
12/29/2016,26366.15039,2350.75,470.75,613.849976,235.5,994.099976,251.149994,444.149994,881.299988
12/30/2016,26626.46094,2361.949951,471.350006,629.75,240.949997,1010.700012,255.300003,450,891.349976
